age,tenure_months,monthly_premium,claims_count,claim_amount,support_contacts,satisfaction_score,payment_delay_days,has_dispute,online_engagement,policy_type,region,churn
56,89,54.99,1,226.77,1,4,2,0,7,premium,south,0
71,57,165.04,2,124.17,1,4,1,0,0,premium,south,0
65,47,107.78,0,251.57,1,1,2,0,7,standard,north,0
72,18,138.63,1,159.77,1,4,2,0,8,standard,east,0
23,62,141.72,0,192.12,1,4,2,0,4,standard,west,0
46,55,167.98,0,76.23,1,4,3,0,3,premium,east,0
33,50,116.33,1,117.81,2,3,1,0,7,family,north,0
70,65,45.67,2,158.14,1,5,6,0,9,standard,east,0
59,82,122.0,1,144.93,4,1,4,0,10,premium,east,1
38,16,127.02,0,140.27,3,2,1,0,6,standard,south,0
51,43,83.8,0,52.18,1,2,2,0,2,standard,south,0
54,70,125.16,2,21.8,1,5,2,0,3,premium,south,0
48,79,107.36,1,48.79,1,1,1,0,1,family,west,0
47,75,73.0,1,6.68,1,1,1,1,0,standard,east,0
24,77,143.5,0,25.58,4,5,3,0,1,premium,south,0
45,82,100.27,1,166.67,0,2,2,1,8,standard,west,1
40,92,105.78,0,106.15,0,4,2,0,5,standard,west,0
65,59,103.81,0,66.83,2,2,5,0,6,premium,north,0
67,26,163.24,0,104.5,2,4,2,0,3,premium,north,0
61,55,118.57,1,16.73,3,5,2,0,0,standard,south,0
23,68,122.77,1,121.8,3,4,2,0,5,family,west,0
66,12,104.58,1,39.74,1,2,1,0,4,family,north,0
43,73,136.2,1,300.25,0,4,1,0,0,standard,west,0
44,53,167.23,1,198.5,1,5,1,0,7,standard,north,0
72,90,142.68,1,186.43,2,5,3,0,2,standard,east,0
67,22,144.04,1,143.01,3,2,0,0,5,family,west,0
24,87,141.22,0,210.79,1,2,4,0,3,standard,north,0
41,44,71.69,0,122.3,1,3,1,0,1,standard,west,0
61,56,89.34,1,65.22,0,2,1,0,10,family,west,0
50,64,112.83,0,188.76,1,4,3,0,6,standard,north,0
35,56,94.59,1,261.25,3,3,2,0,3,family,north,0
49,87,82.74,0,55.02,4,3,3,0,2,family,west,0
67,18,54.47,0,29.51,1,5,1,0,0,standard,west,0
33,70,72.87,0,430.53,4,2,1,0,8,premium,south,0
61,93,111.02,0,326.4,2,5,2,0,3,premium,north,0
60,23,117.57,1,132.59,1,3,2,0,2,premium,north,0
68,26,92.24,0,12.38,3,5,0,1,10,premium,south,0
37,47,122.76,1,158.78,1,3,3,0,10,standard,east,0
33,70,104.82,0,584.56,2,4,3,0,4,family,east,0
51,92,158.17,0,209.58,2,1,0,0,6,premium,east,0
50,77,114.34,0,197.31,0,2,2,0,9,family,west,0
43,76,144.37,0,125.12,1,3,2,0,6,premium,north,0
63,44,127.11,0,184.67,1,2,2,0,2,family,south,0
64,63,70.93,3,208.85,1,1,0,0,8,standard,north,0
35,22,116.83,1,149.08,2,3,0,0,1,standard,west,0
64,46,76.75,0,111.45,2,2,2,1,6,standard,east,0
34,20,116.22,2,150.96,2,4,3,0,5,standard,west,0
43,5,93.92,1,145.74,1,3,2,0,6,family,south,0
23,82,133.37,1,15.55,2,3,2,0,7,standard,west,0
40,77,73.02,0,512.21,2,5,4,0,0,standard,south,0
72,50,120.51,2,197.42,0,1,2,0,9,standard,north,0
45,4,140.03,5,292.22,2,4,3,0,3,family,west,0
59,11,151.77,0,162.88,0,3,0,0,2,standard,north,0
27,13,93.25,1,85.79,2,4,3,0,5,family,west,0
55,69,120.62,0,250.69,1,5,3,1,10,standard,south,0
41,21,126.45,0,27.7,0,2,1,0,9,standard,south,0
61,26,174.15,0,203.22,0,2,2,0,5,standard,south,0
71,83,68.15,2,248.71,1,4,4,0,6,family,west,0
50,84,88.11,1,123.43,2,4,0,0,5,standard,east,0
27,73,218.16,1,189.37,4,1,1,0,7,standard,north,0
47,31,110.44,0,15.9,1,2,4,0,9,standard,west,0
28,56,53.82,1,195.43,0,5,1,0,1,standard,north,0
45,21,99.61,0,99.62,2,3,1,0,4,standard,south,0
25,82,40.0,0,190.06,1,5,1,0,6,standard,west,0
55,10,128.43,0,127.69,1,4,2,0,8,standard,north,0
38,72,148.34,1,126.47,1,2,1,1,1,premium,north,0
32,50,88.09,0,194.33,2,2,0,0,6,standard,west,0
22,73,103.52,2,103.63,2,5,3,0,8,premium,north,0
69,44,152.33,1,122.87,2,4,0,0,1,family,south,0
66,17,58.74,0,443.03,1,3,3,1,1,premium,north,1
65,72,73.75,1,305.55,0,4,2,0,0,family,south,0
25,61,112.02,0,111.4,1,3,3,1,9,standard,west,0
40,46,93.67,4,129.6,1,2,2,0,10,standard,west,0
73,37,109.71,1,80.87,0,5,2,0,5,standard,east,0
52,34,75.77,1,99.91,2,5,1,0,9,standard,south,0
28,47,127.5,0,103.74,1,5,2,0,6,standard,north,0
29,27,114.78,0,143.67,0,4,3,1,10,standard,south,0
35,29,139.22,1,18.53,0,5,2,0,1,standard,west,0
73,28,127.01,2,97.73,1,3,1,0,7,premium,west,0
30,4,127.23,0,85.04,3,2,2,0,7,standard,south,0
69,89,69.38,0,333.21,2,1,0,0,7,standard,north,0
57,24,137.24,2,128.49,1,2,2,0,5,standard,south,0
70,18,108.42,1,158.41,1,3,3,0,2,standard,west,0
65,17,114.17,0,95.54,0,1,4,1,1,standard,east,0
39,94,156.69,0,129.28,0,2,2,0,7,premium,south,0
65,47,94.82,0,99.91,1,5,5,0,6,premium,east,0
30,33,167.29,0,145.26,2,2,2,0,5,standard,north,0
37,40,170.56,1,189.06,1,2,0,0,0,standard,east,0
33,11,146.35,3,41.51,1,4,2,0,4,premium,north,0
29,32,85.68,1,208.24,1,5,4,0,9,standard,north,0
26,26,43.48,1,60.16,1,5,3,0,7,standard,north,0
31,77,157.76,1,453.38,0,5,1,0,8,standard,east,0
28,8,123.9,1,143.01,1,1,1,0,0,family,west,0
42,42,93.92,0,156.82,3,1,3,0,4,standard,north,0
25,76,161.07,1,161.37,0,4,3,0,5,standard,south,0
25,80,89.85,2,136.35,2,5,1,0,8,premium,west,0
74,50,105.15,3,74.49,0,4,1,1,8,standard,west,0
26,23,138.37,1,157.11,1,5,0,0,1,standard,south,0
25,34,81.02,0,150.66,1,4,4,0,9,family,east,0
23,23,116.17,0,67.28,3,2,4,0,0,family,north,0
29,64,158.12,0,41.98,2,5,2,0,5,standard,west,0
49,30,127.39,1,249.58,1,4,2,0,2,premium,east,0
65,61,163.66,1,97.6,2,2,1,0,3,standard,east,0
60,63,159.68,1,116.62,1,3,2,0,4,premium,north,0
52,90,120.27,2,151.17,2,3,3,0,6,premium,north,0
26,37,40.0,0,72.83,1,1,4,0,0,premium,north,0
63,92,81.3,0,167.05,0,2,1,0,1,standard,north,0
23,40,146.72,1,120.88,1,2,2,0,7,standard,west,0
55,66,65.74,0,129.63,0,2,3,0,1,premium,north,0
43,64,108.57,0,283.46,0,3,2,0,2,standard,north,1
68,79,131.85,0,147.13,1,3,2,0,9,family,east,0
38,46,171.43,0,112.32,1,5,3,0,2,standard,south,0
55,76,99.87,1,55.63,1,1,2,0,1,family,south,1
45,36,97.48,1,160.8,4,5,2,0,5,standard,north,0
49,48,118.16,1,242.61,0,2,2,1,4,standard,west,0
71,49,132.28,2,113.81,1,2,1,0,1,family,west,0
59,68,114.6,1,241.29,1,1,4,0,4,standard,south,0
43,60,156.72,0,162.42,1,1,3,0,9,standard,north,1
45,10,92.03,1,138.8,2,1,2,0,10,premium,east,0
59,78,124.21,0,176.75,0,2,2,0,0,standard,west,0
40,73,135.58,3,43.58,0,2,0,0,7,family,north,0
30,12,105.99,0,98.8,1,2,1,1,7,premium,south,0
46,92,149.39,2,101.78,4,1,4,0,8,premium,north,0
25,64,125.21,1,117.59,2,2,1,0,8,standard,north,0
30,10,147.61,0,405.64,2,1,1,0,7,standard,south,0
44,48,126.79,2,142.19,1,4,3,0,9,premium,south,0
64,80,133.17,1,37.43,0,4,1,0,2,standard,south,0
63,29,97.87,1,80.95,0,1,2,0,1,standard,south,0
35,89,97.92,4,129.71,1,4,2,0,3,premium,north,0
44,41,162.85,1,146.72,0,5,2,0,2,premium,north,0
30,24,142.24,1,6.2,1,5,0,0,2,standard,north,0
62,36,84.2,0,187.8,1,1,2,0,0,premium,south,0
35,51,126.33,0,193.48,0,5,3,0,5,family,north,0
64,66,40.0,1,53.42,0,3,1,0,9,standard,east,0
66,89,99.91,0,237.98,1,5,3,0,0,standard,west,0
58,21,153.64,0,113.19,1,2,2,0,7,standard,west,0
39,92,115.62,4,62.92,0,4,3,0,9,standard,west,0
72,52,124.13,0,50.05,0,5,3,0,5,premium,south,0
58,14,40.0,0,185.0,1,2,2,0,2,standard,west,0
56,89,106.27,0,85.41,2,4,1,0,7,premium,west,0
67,35,131.84,0,158.04,2,1,2,0,2,premium,south,1
68,60,136.29,1,48.7,2,4,7,0,1,standard,south,0
26,67,153.68,2,102.73,1,5,3,1,5,standard,north,0
68,4,112.64,5,176.58,0,2,4,0,0,standard,west,0
62,23,114.2,1,277.62,2,5,2,1,3,standard,south,0
32,66,73.38,1,297.95,1,4,3,0,8,standard,north,0
38,33,112.84,0,273.85,1,3,3,0,1,standard,west,0
61,3,75.84,0,607.32,3,2,2,0,5,standard,west,0
33,5,55.32,0,159.81,1,3,1,0,10,premium,east,0
45,79,82.02,0,47.38,3,5,1,0,2,standard,south,0
58,17,172.8,0,82.52,2,1,1,0,3,standard,north,0
56,12,110.53,0,292.52,1,5,0,0,7,standard,west,0
70,55,127.7,2,73.88,0,1,1,0,8,standard,west,0
27,14,102.03,0,3.93,1,5,2,0,5,premium,south,0
37,63,57.33,1,105.75,2,3,2,0,7,standard,east,0
74,53,152.76,0,234.61,3,5,2,0,6,premium,north,0
52,63,43.97,3,81.2,1,1,0,0,2,standard,south,0
35,48,100.58,1,302.37,3,1,2,0,9,standard,south,0
37,75,118.09,1,431.99,1,3,1,1,3,family,west,0
39,62,128.07,0,157.05,0,4,3,0,7,standard,south,0
51,41,94.57,2,482.83,0,4,5,0,5,standard,north,0
37,4,55.67,0,361.51,2,4,2,0,5,premium,north,0
54,28,91.96,0,239.75,1,5,0,0,9,premium,west,0
45,15,93.79,1,172.65,5,4,4,0,9,standard,west,0
54,4,92.94,1,161.69,2,5,2,0,8,premium,west,0
30,28,153.95,0,123.85,1,1,3,0,6,standard,south,0
55,22,77.52,0,198.26,1,2,2,0,3,family,east,0
71,10,130.53,1,17.67,1,1,1,0,7,standard,east,0
29,32,125.54,1,372.38,0,3,1,0,0,standard,north,0
39,50,153.62,1,488.44,1,2,2,0,1,standard,north,0
58,19,115.34,1,16.1,1,4,0,0,6,premium,south,0
54,28,147.69,1,229.71,0,3,2,0,3,standard,south,0
57,4,113.97,4,352.48,2,3,1,0,5,premium,south,0
51,7,135.2,1,145.95,2,4,1,0,10,premium,south,0
58,17,67.4,0,119.1,1,5,2,0,3,standard,east,0
54,45,40.0,1,99.27,4,1,1,0,4,premium,west,0
25,64,133.21,2,84.55,4,2,2,0,7,premium,west,0
61,76,135.09,3,167.09,0,3,1,1,8,family,south,0
45,61,136.64,1,300.7,0,1,3,0,10,standard,north,0
24,60,101.63,1,20.1,2,5,2,0,3,standard,north,0
43,90,172.14,0,57.7,0,2,1,0,9,family,east,0
45,26,103.9,0,79.58,1,1,1,0,2,standard,north,0
26,77,134.73,0,32.31,1,3,3,0,7,premium,west,0
74,90,140.81,1,212.27,0,1,1,0,0,standard,south,0
33,55,180.16,0,192.52,0,2,1,0,10,family,east,0
39,81,108.9,1,250.0,4,4,5,0,8,premium,south,0
45,15,97.14,0,12.61,2,2,1,0,4,family,north,0
66,84,67.56,1,229.33,2,5,1,0,9,premium,west,0
61,55,174.33,3,299.49,0,2,2,1,1,standard,south,0
62,23,134.75,1,215.29,1,1,1,0,4,standard,south,1
34,8,135.86,1,137.16,2,3,2,0,4,premium,west,0
66,69,229.08,0,122.71,0,1,7,0,7,premium,south,0
65,43,131.38,0,179.41,3,4,1,0,7,standard,east,0
46,31,74.42,2,164.3,0,3,1,0,0,standard,east,0
50,39,113.14,2,81.69,0,1,2,0,8,premium,west,0
23,95,85.88,0,14.1,2,2,2,0,1,standard,west,0
62,42,106.14,2,91.82,0,5,2,1,10,premium,north,0
72,10,105.91,2,451.24,0,5,3,0,4,family,east,0
47,29,99.45,1,17.03,1,4,1,0,5,standard,east,0
50,16,71.24,3,162.3,1,5,1,0,4,standard,north,0
48,66,175.74,0,381.31,1,1,4,0,4,family,west,0
26,77,130.46,0,254.31,1,4,1,0,4,standard,south,0
54,81,112.11,1,282.11,1,1,2,0,3,family,east,0
60,61,146.52,0,260.42,3,3,2,0,9,standard,north,1
71,74,136.49,1,32.73,1,1,1,0,6,standard,north,0
71,41,129.65,0,336.02,0,2,4,0,4,standard,south,0
48,61,143.97,0,368.62,0,1,2,0,7,standard,north,0
72,12,124.69,1,43.99,0,2,3,0,0,family,west,0
50,53,143.46,1,98.59,5,4,1,0,6,premium,east,0
56,54,146.36,0,147.62,1,4,1,0,1,standard,north,0
53,5,125.7,1,99.59,2,5,0,0,2,standard,south,0
74,53,112.29,1,75.59,3,5,3,0,7,premium,west,0
61,70,173.56,0,77.16,1,1,0,1,4,standard,east,0
28,37,103.27,1,228.78,1,5,2,0,1,standard,south,0
25,53,133.7,1,276.27,0,2,1,1,0,premium,south,0
43,29,134.49,1,77.45,1,5,8,0,6,standard,south,0
49,28,98.67,1,275.01,2,5,4,0,5,standard,south,0
57,15,91.73,0,99.22,2,5,1,0,2,standard,north,0
47,33,107.62,2,46.94,1,3,2,0,2,standard,east,0
49,77,102.77,2,176.18,0,4,1,0,8,standard,north,0
70,90,68.97,1,142.52,1,3,2,0,9,standard,south,0
39,62,97.2,1,181.09,1,1,1,0,10,standard,west,0
48,61,129.32,2,178.93,2,3,2,0,8,family,south,0
51,60,164.31,1,165.45,1,2,2,0,2,standard,south,0
46,47,139.4,2,130.18,2,1,1,0,8,premium,south,0
73,42,40.0,1,270.76,2,1,1,0,4,standard,north,0
72,60,142.45,2,216.67,2,2,3,0,1,standard,east,0
49,75,100.46,1,102.07,0,4,4,0,1,standard,east,0
45,41,135.86,0,100.05,2,5,1,0,4,premium,north,0
53,55,119.51,0,29.76,1,5,1,0,3,standard,south,0
31,46,113.26,0,34.92,1,4,1,0,1,standard,south,0
44,29,116.42,0,123.1,2,5,3,0,8,premium,west,0
33,29,119.22,1,247.31,4,2,1,0,0,standard,south,0
29,10,167.05,0,66.7,1,5,1,0,10,family,east,0
27,43,119.31,2,223.65,0,5,1,0,4,standard,west,0
53,69,157.99,1,161.12,1,1,1,0,3,family,north,0
22,66,152.9,1,70.48,1,2,3,0,3,premium,east,0
56,94,143.35,0,146.58,2,2,0,0,7,standard,east,0
44,6,57.47,0,142.3,1,1,3,1,10,standard,north,0
41,73,159.08,1,73.21,0,1,2,0,2,family,west,0
62,76,103.97,1,213.3,1,5,3,0,10,standard,west,0
50,43,145.05,0,264.07,0,1,2,0,9,standard,south,0
60,29,85.96,1,109.53,1,4,1,0,10,standard,east,0
59,36,78.52,0,51.29,3,5,2,0,6,standard,south,0
23,66,189.17,2,272.91,2,4,3,0,0,standard,north,0
33,83,86.51,0,32.69,3,3,2,0,3,standard,west,0
52,62,160.11,0,171.61,3,1,2,0,5,family,east,0
73,50,124.14,2,66.63,0,3,3,0,8,standard,south,0
30,63,105.3,1,47.3,3,2,0,0,0,premium,west,0
27,9,118.43,0,90.05,0,5,3,0,6,family,south,0
71,59,74.46,2,142.16,3,5,1,0,6,standard,north,0
73,6,119.52,1,57.17,1,2,1,0,0,premium,north,0
30,92,82.1,2,40.07,0,1,2,0,5,standard,west,0
43,85,106.16,1,23.06,1,5,5,0,4,standard,south,0
55,50,152.39,1,381.52,0,5,1,0,4,standard,south,0
32,37,128.9,0,181.74,1,5,1,0,8,standard,south,0
39,71,68.12,0,70.93,2,4,4,1,0,standard,east,0
42,62,149.8,3,188.31,3,3,1,0,8,standard,south,0
56,68,119.75,1,141.1,1,2,2,0,1,standard,west,0
38,50,101.02,0,229.22,1,1,4,0,7,family,south,0
43,24,146.13,0,116.54,2,5,4,0,3,family,north,0
37,9,114.15,1,258.11,2,5,2,0,5,premium,west,0
62,29,79.2,0,80.01,2,5,1,0,2,standard,north,0
30,52,184.67,0,160.13,0,3,1,1,10,family,west,0
34,42,119.39,1,247.04,1,5,3,0,1,family,west,0
35,50,117.15,1,166.02,1,1,6,0,4,premium,west,0
70,28,105.82,0,461.05,5,3,1,0,9,premium,north,0
72,90,161.3,0,226.17,2,1,2,0,4,standard,north,0
48,37,101.63,1,186.03,0,3,2,0,0,family,north,0
30,81,65.93,0,103.67,1,1,1,0,2,standard,south,0
62,39,96.25,1,162.68,1,2,1,0,2,premium,west,1
48,44,166.44,1,310.05,1,3,3,0,0,standard,south,0
67,59,149.12,1,93.3,0,1,1,0,10,standard,north,0
41,27,111.07,1,64.58,1,1,3,0,9,family,north,0
74,23,168.06,2,93.73,1,5,3,0,9,premium,south,0
64,38,146.18,0,89.67,2,2,2,0,6,premium,north,0
33,77,110.67,2,204.63,5,5,4,0,3,standard,west,0
60,16,114.19,1,425.64,0,2,2,0,9,standard,north,0
37,43,131.53,3,34.33,0,1,3,0,8,standard,south,0
40,65,90.88,1,144.12,2,1,2,0,7,family,west,0
35,68,120.16,0,57.41,2,4,1,0,1,standard,east,0
58,43,130.8,2,176.92,0,1,4,0,9,standard,west,0
35,10,60.96,1,192.2,0,5,3,1,7,standard,west,0
55,4,113.37,0,90.02,0,2,3,0,7,standard,north,0
52,46,109.39,1,208.65,1,4,1,0,9,standard,north,0
61,78,155.98,1,78.0,1,3,0,0,2,premium,west,0
74,5,55.44,1,77.89,1,1,2,0,5,family,east,0
22,85,106.65,1,68.02,1,4,3,0,3,standard,west,0
74,65,103.14,1,94.57,2,1,1,0,1,standard,north,0
27,3,153.6,0,133.64,1,4,3,0,5,family,west,0
49,34,118.48,1,122.59,2,3,3,0,6,standard,west,0
40,23,182.86,2,154.08,1,2,1,0,2,premium,north,0
55,91,143.18,0,201.18,1,5,2,0,8,standard,north,0
60,54,105.64,1,155.59,2,2,1,0,3,standard,south,0
67,33,128.39,1,376.57,1,2,1,1,9,standard,south,0
43,28,107.61,2,141.04,3,4,3,0,8,standard,north,0
71,55,150.08,0,234.56,2,2,2,0,4,standard,north,0
39,3,73.37,1,29.69,3,3,2,0,8,standard,west,0
32,26,91.17,2,154.1,1,4,3,0,3,standard,north,0
42,18,135.95,1,121.5,1,5,1,0,6,family,west,0
50,60,162.9,1,113.09,0,5,2,0,7,standard,north,0
57,65,42.93,1,305.82,1,1,3,0,2,standard,west,0
66,46,168.11,0,472.99,0,5,0,1,2,standard,north,0
33,16,115.1,0,202.68,3,3,6,0,1,standard,north,0
38,37,54.06,0,22.71,0,5,2,0,2,standard,west,0
71,81,40.0,1,86.19,2,2,1,0,7,standard,north,0
45,21,66.47,0,35.38,0,3,5,0,2,premium,south,0
34,18,119.31,0,151.09,1,5,2,1,9,standard,south,0
74,13,117.69,0,184.48,1,5,0,0,4,standard,east,0
45,78,142.16,0,27.02,4,4,3,0,3,standard,east,0
74,14,100.77,0,342.87,0,4,1,0,4,standard,north,0
70,57,81.22,1,46.61,3,1,3,0,6,premium,west,0
70,95,105.54,1,178.31,3,4,3,0,7,family,north,0
52,62,121.18,2,337.87,1,3,2,0,7,standard,west,0
64,41,128.08,0,153.29,1,1,0,0,1,standard,east,0
72,22,92.38,0,73.85,0,5,3,1,9,premium,north,0
36,3,151.55,1,70.13,1,3,1,1,4,premium,east,0
24,17,98.25,1,156.38,2,4,4,0,9,family,south,0
39,91,89.56,0,234.89,1,1,2,0,7,premium,east,0
55,16,101.02,0,173.79,1,2,2,0,0,standard,east,0
51,4,157.62,0,68.77,2,5,8,0,5,family,south,1
26,78,115.35,0,119.22,1,5,2,0,9,standard,east,0
51,41,95.69,0,60.68,3,1,1,0,8,standard,north,0
31,36,152.41,1,60.07,1,5,1,0,7,family,east,0
48,69,195.0,2,57.21,2,2,3,0,9,premium,south,0
52,51,127.34,1,99.3,0,2,0,0,6,standard,west,0
55,88,163.18,2,129.19,1,5,1,0,2,standard,west,1
43,46,156.26,0,141.02,1,3,2,0,0,standard,north,0
43,69,98.8,1,167.09,1,4,4,0,9,premium,west,0
57,84,120.93,1,72.28,2,1,0,0,7,family,east,0
61,46,75.11,0,131.29,2,4,2,0,9,premium,east,0
64,29,112.83,2,143.93,1,2,0,0,8,premium,north,0
39,93,98.08,2,287.61,1,4,7,1,4,premium,west,1
44,24,105.9,1,28.01,0,4,0,0,1,standard,north,0
39,6,93.75,0,37.0,2,1,1,0,8,standard,west,0
49,56,109.95,1,195.43,0,5,2,0,9,standard,south,0
28,94,138.63,1,210.18,2,2,2,0,5,standard,north,1
44,11,115.82,0,196.02,1,2,4,0,2,standard,east,0
32,81,54.75,0,194.56,2,4,2,0,8,family,south,0
50,80,93.89,2,31.06,1,5,1,1,9,standard,north,0
67,89,66.82,0,426.15,0,5,4,0,8,standard,east,0
74,42,128.54,0,265.75,3,3,0,0,5,family,south,0
45,26,137.62,0,31.57,1,2,2,1,10,premium,north,0
24,50,128.98,1,107.23,2,5,1,0,10,standard,east,0
34,16,92.44,0,102.51,3,2,3,0,2,standard,south,0
27,81,128.64,0,122.09,0,4,1,0,3,premium,north,0
62,64,103.55,1,92.34,1,2,1,0,8,standard,north,0
74,47,80.16,0,50.03,0,2,4,0,1,standard,south,0
51,50,145.97,1,145.86,0,3,2,0,0,premium,east,0
31,69,148.63,0,300.35,0,5,4,0,5,standard,south,0
23,51,153.21,0,90.09,3,2,3,1,10,standard,west,1
73,81,98.71,1,166.12,0,4,3,0,9,standard,south,1
38,88,161.28,1,124.81,2,1,0,0,2,family,west,1
27,91,102.72,1,194.49,2,4,0,0,2,family,south,0
31,60,142.87,0,116.49,2,2,2,0,4,standard,east,0
35,72,102.12,0,79.53,1,1,3,0,10,standard,south,0
56,31,112.16,0,94.2,0,3,6,0,9,standard,north,0
69,6,40.0,1,292.53,2,2,2,0,9,premium,south,0
36,40,109.43,1,137.01,0,4,2,0,5,standard,east,0
58,84,123.19,0,133.67,0,1,2,0,0,premium,north,0
25,15,105.65,0,286.37,0,2,1,0,7,family,south,0
22,53,181.47,0,322.61,1,2,3,0,9,standard,east,0
24,20,79.31,1,12.28,2,2,2,0,3,standard,east,0
70,42,100.27,1,37.93,1,1,1,0,2,standard,south,0
52,16,88.33,1,231.48,0,2,1,0,6,standard,east,0
64,71,100.27,1,141.8,0,1,2,0,2,family,west,0
23,78,156.1,2,323.43,1,4,2,0,9,standard,south,0
23,73,171.73,0,28.19,0,3,1,0,4,premium,east,0
66,68,95.47,1,157.29,2,2,2,0,9,standard,north,0
27,24,94.69,0,201.64,0,4,0,0,6,standard,north,0
30,52,79.5,1,103.81,2,5,1,0,5,standard,east,0
49,12,165.72,0,222.35,1,3,4,0,4,family,east,0
54,37,159.24,2,234.6,2,2,0,0,7,family,north,0
34,50,116.29,0,125.96,0,3,6,0,2,standard,east,0
45,65,71.14,1,119.47,3,4,1,0,5,premium,north,0
57,12,74.27,0,250.52,3,1,1,0,9,standard,west,0
45,78,125.97,0,155.11,1,2,2,0,10,standard,south,0
42,45,139.23,1,191.97,0,3,2,0,0,standard,east,0
25,84,47.68,0,154.52,0,4,2,0,8,standard,west,0
45,52,108.75,0,148.86,0,3,1,0,9,premium,south,0
64,53,176.64,0,119.24,5,4,1,0,4,standard,south,0
55,67,112.39,2,201.04,3,5,1,0,2,premium,north,0
69,79,172.14,1,66.97,2,1,2,0,5,family,north,0
28,17,142.72,3,29.67,1,3,2,0,9,standard,west,0
22,50,82.05,0,133.47,0,2,3,0,2,premium,west,0
51,5,109.76,1,326.72,0,1,1,0,3,family,west,0
31,47,115.5,1,155.28,1,1,3,0,10,standard,west,1
53,78,86.66,2,110.92,1,4,2,1,7,standard,north,0
69,83,86.05,0,100.02,0,3,1,0,2,standard,west,0
39,29,172.74,2,94.8,1,2,7,0,7,standard,north,0
51,38,85.79,3,5.57,0,5,5,0,1,family,east,0
58,54,157.75,1,296.85,0,2,3,0,7,standard,east,0
29,39,104.72,1,87.15,1,3,0,0,4,standard,east,0
69,19,119.1,0,135.35,1,5,1,0,9,standard,north,0
32,31,139.66,0,105.81,0,4,2,0,7,standard,west,0
64,40,99.05,2,75.43,0,4,0,0,1,family,east,0
56,51,139.88,0,307.12,0,2,1,0,7,premium,west,0
29,88,48.37,0,52.16,2,5,3,0,7,premium,south,0
60,53,135.39,1,205.94,1,3,5,0,2,standard,south,0
32,39,40.0,0,34.52,4,2,1,0,5,family,west,0
53,64,112.06,0,120.03,1,4,3,0,2,family,west,0
72,74,149.9,1,278.69,1,3,0,0,8,family,north,0
72,43,141.78,0,91.63,0,1,2,0,2,family,south,0
68,48,74.56,0,193.27,2,1,1,0,4,premium,north,0
48,23,79.06,1,88.26,0,1,1,0,6,premium,west,0
51,83,95.9,0,103.56,1,1,4,0,0,standard,south,0
37,83,126.52,0,225.42,0,2,1,0,10,standard,north,0
70,19,48.88,0,196.35,1,2,2,0,0,premium,north,0
47,35,119.54,2,329.09,0,2,2,0,9,standard,north,0
62,28,130.9,1,91.32,1,5,5,0,7,premium,south,0
41,88,110.09,1,171.12,0,5,4,0,5,premium,west,0
61,9,138.39,0,141.19,2,5,3,0,5,premium,west,0
33,22,127.83,3,174.58,3,1,3,0,4,standard,south,0
60,32,101.04,2,264.26,1,3,1,0,7,family,west,0
24,55,52.23,1,78.6,1,1,2,0,4,standard,west,0
27,26,124.67,2,166.24,0,4,4,0,5,premium,west,0
40,52,86.64,0,304.73,1,1,2,0,8,standard,north,0
47,72,99.76,0,141.3,1,2,3,0,7,family,east,0
59,80,136.77,1,224.26,2,2,0,0,7,premium,west,0
41,12,169.61,1,20.16,4,3,2,0,6,family,west,0
22,15,118.67,0,146.08,1,2,1,0,0,standard,south,0
39,11,139.39,1,95.65,1,3,3,0,0,family,north,0
45,87,69.44,1,194.21,3,1,2,0,0,standard,south,0
50,63,128.59,1,167.02,2,3,0,0,2,standard,east,0
56,52,117.9,1,67.64,1,1,1,1,5,standard,north,0
35,76,163.02,0,38.6,1,1,4,0,2,premium,south,0
54,57,101.08,4,436.1,1,1,0,1,5,family,east,0
55,24,111.54,2,176.64,1,2,2,0,9,premium,west,0
63,50,157.06,3,173.63,0,4,0,0,10,standard,east,0
49,68,116.78,0,76.78,0,2,2,0,7,standard,east,0
64,6,81.19,2,106.11,2,3,1,0,1,standard,north,0
33,59,209.31,1,306.94,0,4,3,0,8,standard,east,0
59,49,82.25,2,143.46,1,4,1,0,8,premium,west,0
24,9,117.74,1,314.01,1,3,2,0,8,standard,south,0
27,27,132.13,1,177.09,1,1,3,0,9,premium,west,0
67,44,129.37,1,269.36,2,4,1,0,0,standard,south,0
47,34,113.36,1,18.43,0,2,2,0,4,standard,east,0
54,29,113.53,1,73.27,1,3,1,0,6,standard,west,0
53,63,111.78,0,141.51,3,5,2,0,1,standard,west,0
58,40,80.94,0,113.12,1,1,1,0,4,premium,south,0
35,49,195.26,1,195.08,1,1,2,0,2,premium,south,0
31,77,112.3,1,38.67,1,2,2,0,2,family,west,0
24,11,140.89,1,39.44,2,3,1,0,7,standard,south,0
67,36,108.29,1,189.97,3,3,4,0,7,standard,north,0
33,9,107.58,1,261.58,2,2,1,0,0,standard,south,0
52,89,104.06,1,105.62,3,5,2,0,7,family,east,0
46,20,65.76,2,335.56,1,1,4,0,9,premium,east,0
30,79,114.38,1,387.99,2,3,1,1,0,family,north,1
43,20,105.75,1,131.11,1,3,1,0,8,standard,east,0
26,33,161.0,1,102.72,1,4,2,0,7,premium,east,0
31,59,78.12,1,84.87,0,3,1,0,8,premium,east,0
